rewards,stimuli,actions,sub
0,[1 1 0 1],9.569555596098146,2
0,[1 1 0 1],10.212594489534585,2
1,[1 1 1 0],5.548943068118602,2
0,[1 1 0 1],9.42978476258758,2
0,[0 0 1 1],-1.6585643538122392,2
0,[1 1 0 1],6.43552662236838,2
0,[0 0 1 1],9.768461926320409,2
0,[0 0 1 1],5.951292611387147,2
0,[0 0 1 1],13.670384443345593,2
0,[0 0 1 1],0.9923589312384129,2
1,[1 1 1 0],3.910478446649521,2
1,[1 1 1 0],4.091505107217771,2
1,[1 1 1 0],16.643359432745186,2
0,[0 0 1 1],7.598101666809795,2
0,[0 0 1 1],7.016120546919991,2
1,[0 0 1 1],5.86855325448492,2
1,[1 1 0 1],12.587114112148226,2
1,[1 1 0 1],13.663913616588019,2
1,[0 0 1 1],12.811499035603864,2
1,[1 1 0 1],-0.0468852879910715,2
0,[0 0 1 1],6.203287479341192,2
1,[0 0 1 1],10.478483778258934,2
0,[1 1 1 0],7.975256539110085,2
0,[1 1 0 1],5.073012999856782,2
0,[1 1 1 0],7.070616607237867,2
0,[1 1 1 0],2.0787567268216574,2
0,[1 1 1 0],1.1171935606705592,2
1,[1 1 0 1],13.258224139988501,2
1,[0 0 1 1],7.4768481365649135,2
0,[1 1 1 0],7.751480550377469,2
0,[1 1 0 1],9.007411865550182,2
0,[1 1 0 1],14.000768713192251,2
1,[0 0 1 1],3.42112073267585,2
0,[1 1 1 0],10.340991319243763,2
0,[1 1 1 0],8.389032267499974,2
0,[1 1 1 0],9.955940168965189,2
1,[1 1 0 1],-2.4069099501269493,2
1,[0 0 1 1],9.608777254190612,2
1,[0 0 1 1],13.036942666053726,2
0,[1 1 1 0],7.035157289033182,2
0,[1 1 1 0],11.400931030040347,2
0,[1 1 1 0],6.107297963992161,2
1,[0 0 1 1],7.782045837168339,2
1,[1 1 0 1],10.205958192653819,2
0,[1 1 1 0],8.014462152118153,2
0,[1 1 0 1],9.342949774752743,2
1,[1 1 0 1],6.355540833493357,2
0,[1 1 1 0],4.8122248290923615,2
0,[1 1 1 0],6.103629241444431,2
1,[0 0 1 1],1.0059814712620927,2
0,[1 1 0 1],8.070780792266762,2
0,[1 1 0 1],5.0015648548149425,2
0,[1 1 1 0],7.229800923072233,2
0,[1 1 0 1],9.830494004183263,2
1,[0 0 1 1],4.980635874224747,2
0,[1 1 0 1],1.4634063555698509,2
1,[0 0 1 1],4.400724450005175,2
1,[0 0 1 1],4.679067860593419,2
1,[0 0 1 1],7.877649456123693,2
1,[0 0 1 1],7.391400101689047,2
0,[1 1 1 0],13.456828565518329,2
0,[1 1 1 0],-2.5254216377549428,2
0,[1 1 1 0],12.745240282388965,2
1,[0 0 1 1],5.96928889162477,2
1,[0 0 1 1],1.8364902414631938,2
1,[0 0 1 1],7.543986632050781,2
1,[1 1 0 1],10.138139471525504,2
1,[1 1 0 1],8.883396701162994,2
