rewards,stimuli,actions,sub
1,[1 1 0 1],2.2155244195197334,1
1,[0 0 1 1],2.1231172612442384,1
1,[1 1 0 1],-0.07213464916555457,1
0,[0 0 1 1],1.0938354950177387,1
1,[0 0 1 1],1.6529483825691513,1
0,[1 1 1 0],1.2671457478398915,1
0,[1 1 0 1],1.1029371818549523,1
0,[1 1 1 0],1.2042988917318707,1
0,[1 1 1 0],0.5824470010824393,1
0,[1 1 1 0],0.3941085171067883,1
1,[1 1 0 1],2.329274745836219,1
1,[0 0 1 1],1.243035440142295,1
0,[1 1 1 0],1.2108272206152995,1
0,[1 1 0 1],1.6654917981740827,1
0,[1 1 0 1],2.3342713330306615,1
1,[0 0 1 1],0.5969069324094743,1
0,[1 1 1 0],1.611555463798555,1
0,[1 1 1 0],1.5380265765058732,1
0,[1 1 1 0],1.7663076176157921,1
1,[1 1 0 1],-0.2582272615622061,1
1,[0 0 1 1],1.6301221124653091,1
1,[0 0 1 1],2.0310004705544653,1
0,[1 1 1 0],1.077279530485187,1
0,[1 1 1 0],1.999321639441177,1
0,[1 1 1 0],1.1206151046293789,1
1,[0 0 1 1],1.3712103489231071,1
1,[1 1 0 1],1.5748309619828569,1
0,[1 1 1 0],1.4010334759733336,1
0,[1 1 0 1],1.644931427778737,1
1,[1 1 0 1],1.1091228870902299,1
0,[1 1 1 0],0.8857972390424433,1
0,[1 1 1 0],1.1013862154427612,1
1,[0 0 1 1],0.258188831650376,1
0,[1 1 0 1],1.2455343503456004,1
0,[1 1 0 1],0.8946337006815441,1
0,[1 1 1 0],1.2349938224808312,1
0,[1 1 0 1],1.70618570658482,1
1,[0 0 1 1],0.8520122445854676,1
0,[1 1 0 1],0.16149164429224094,1
1,[0 0 1 1],0.7822410287144862,1
1,[0 0 1 1],0.6683584549783647,1
1,[0 0 1 1],1.2011267311714016,1
1,[0 0 1 1],1.1364749340047064,1
0,[1 1 1 0],2.131355937748391,1
0,[1 1 1 0],-0.31084512718035895,1
0,[1 1 1 0],2.1446185578527244,1
1,[0 0 1 1],1.0325224716762014,1
1,[0 0 1 1],0.237691335491937,1
1,[0 0 1 1],1.1738403154506676,1
1,[1 1 0 1],1.6053438927987955,1
1,[1 1 0 1],1.530279700455134,1
0,[0 0 1 1],0.029811872169473896,2
1,[1 1 0 1],1.6586349612597964,2
0,[0 0 1 1],0.031331851820507906,2
0,[0 0 1 1],0.32888582567598545,2
0,[1 1 1 0],0.5806425272205374,2
0,[1 1 0 1],0.9259875871912406,2
1,[1 1 1 0],0.6165194666813996,2
1,[1 1 1 0],0.18991534988035252,2
1,[1 1 1 0],-0.441767534658147,2
1,[1 1 0 1],1.209590868186579,2
0,[0 0 1 1],0.017121003405747626,2
1,[1 1 1 0],0.6885255151612764,2
0,[1 1 0 1],1.0675657907145195,2
0,[1 1 0 1],0.6376123510008374,2
0,[0 0 1 1],0.15218751736169459,2
1,[1 1 1 0],0.17184587368699555,2
1,[1 1 1 0],0.6031920697597795,2
1,[1 1 1 0],1.196058365699836,2
1,[1 1 0 1],1.7352309734753115,2
0,[0 0 1 1],-0.07346717041094164,2
0,[0 0 1 1],0.9387520066417141,2
1,[1 1 1 0],0.1056901885972778,2
1,[1 1 1 0],0.26301981924340356,2
1,[1 1 1 0],0.8539568331531734,2
0,[0 0 1 1],-0.2968489739135503,2
1,[1 1 0 1],0.4602503532251191,2
1,[1 1 1 0],0.537169420303234,2
0,[1 1 0 1],0.18473930112930131,2
1,[1 1 0 1],0.860067195758905,2
1,[1 1 1 0],0.1205174760676297,2
1,[1 1 1 0],0.11090246818509414,2
0,[0 0 1 1],-0.10236695709866434,2
0,[1 1 0 1],0.7902084712023216,2
0,[1 1 0 1],0.7213495695832861,2
1,[1 1 1 0],-0.13570534437658927,2
0,[1 1 0 1],0.5526887568549859,2
0,[0 0 1 1],-1.3695797469090634,2
0,[1 1 0 1],0.22486786160863156,2
0,[0 0 1 1],0.5540459831239435,2
0,[0 0 1 1],0.11182158610277512,2
0,[0 0 1 1],1.4109664715475867,2
0,[0 0 1 1],-0.8044629842843329,2
1,[1 1 1 0],-0.33187966424766313,2
1,[1 1 1 0],-0.38850196104365853,2
1,[1 1 1 0],1.754405911039881,2
0,[0 0 1 1],0.1751569597408406,2
0,[0 0 1 1],0.2057556464053597,2
1,[0 0 1 1],-0.018218891693403738,2
1,[1 1 0 1],1.1403120921296301,2
1,[1 1 0 1],1.18134187799168,2
1,[0 0 1 1],1.0427889350209538,2
1,[1 1 0 1],-1.0389620360650718,2
0,[0 0 1 1],-0.09456850176775572,2
1,[0 0 1 1],0.7700954403113727,2
0,[1 1 1 0],0.33261921164493297,2
0,[1 1 0 1],-0.27736279162734084,2
0,[1 1 1 0],0.020126142756084882,2
0,[1 1 1 0],-0.813648373129864,2
0,[1 1 1 0],-1.0014362370321461,2
1,[1 1 0 1],1.0674583971551608,2
1,[0 0 1 1],0.0560995135371697,2
0,[1 1 1 0],0.27694632079802917,2
0,[1 1 0 1],0.3251792733605231,2
0,[1 1 0 1],1.1829481367591597,2
1,[0 0 1 1],-0.670577476587022,2
0,[1 1 1 0],0.7058500495664801,2
0,[1 1 1 0],0.1971299087863597,2
0,[1 1 1 0],0.44522647521725495,2
1,[1 1 0 1],-1.7070506155810692,2
1,[0 0 1 1],0.3968871487300124,2
1,[0 0 1 1],1.1531087886854077,2
0,[1 1 1 0],0.1162792797282103,2
0,[1 1 1 0],0.6667226230183451,2
0,[1 1 1 0],-0.26592847985425005,2
1,[0 0 1 1],0.002148795114969987,2
1,[1 1 0 1],0.6467582700455115,2
0,[1 1 1 0],0.12044376163757428,2
0,[1 1 0 1],0.26727053389988253,2
1,[1 1 0 1],-0.1911085485688286,2
0,[1 1 1 0],-0.4591503699557042,2
0,[1 1 1 0],-0.31005386967159976,2
1,[0 0 1 1],-1.2074910398864058,2
0,[1 1 0 1],0.27619524522978167,2
0,[1 1 0 1],-0.450174545027444,2
0,[1 1 1 0],-0.0896101131776711,2
0,[1 1 0 1],0.3103880746737671,2
1,[0 0 1 1],-0.500204497847458,2
0,[1 1 0 1],-0.877001791018988,2
1,[0 0 1 1],-0.599640658293342,2
1,[0 0 1 1],-0.337512500328831,2
1,[0 0 1 1],0.21195205558508218,2
1,[0 0 1 1],0.12560983348091226,2
0,[1 1 1 0],1.1674692335610422,2
0,[1 1 1 0],-1.8365550217518107,2
0,[1 1 1 0],0.7769332434924804,2
1,[0 0 1 1],-0.4082384270149908,2
1,[0 0 1 1],-0.8468179835311225,2
1,[0 0 1 1],0.1335230863212852,2
1,[1 1 0 1],0.5768995298732518,2
1,[1 1 0 1],0.1715366891359293,2
