rewards,stimuli,actions,sub
0,[0 0 1 1],1.179534430995841,0
1,[0 0 1 1],1.2504600389868972,0
0,[1 1 1 0],1.2286356363504685,0
0,[1 1 0 1],0.24668227066755366,0
0,[1 1 1 0],0.6247287733167136,0
0,[1 1 1 0],0.20417547437437472,0
0,[1 1 1 0],0.21515207016182047,0
1,[1 1 0 1],0.8749551480990032,0
1,[0 0 1 1],1.0379410906861704,0
0,[1 1 1 0],1.1857143957929417,0
0,[1 1 0 1],1.2348272324049694,0
0,[1 1 0 1],1.0920638884257472,0
1,[0 0 1 1],0.3738875410849103,0
0,[1 1 1 0],0.959244808661484,0
0,[1 1 1 0],0.9267695008049659,0
0,[1 1 1 0],0.7434524777624931,0
1,[1 1 0 1],0.04276090841693447,0
1,[0 0 1 1],1.4381350694353454,0
1,[0 0 1 1],1.058385422375139,0
0,[1 1 1 0],1.0374051048459152,0
0,[1 1 1 0],1.3824921240938683,0
0,[1 1 1 0],0.5787636102424268,0
1,[0 0 1 1],0.5949469448764448,0
1,[1 1 0 1],0.9288914382535893,0
0,[1 1 1 0],1.4821105515837583,0
0,[1 1 0 1],0.9223242240579768,0
1,[1 1 0 1],0.4854787571217781,0
0,[1 1 1 0],1.0382311847113272,0
0,[1 1 1 0],0.6009498517339427,0
1,[0 0 1 1],0.23481259122019982,0
0,[1 1 0 1],0.9820044395225214,0
0,[1 1 0 1],0.7520492397290391,0
0,[1 1 1 0],0.5982657155171948,0
0,[1 1 0 1],0.9946516158442491,0
1,[0 0 1 1],0.2661500911541311,0
0,[1 1 0 1],0.47125175553329784,0
1,[0 0 1 1],0.930534603774713,0
1,[0 0 1 1],0.5681212711352315,0
1,[0 0 1 1],1.0645470590863895,0
1,[0 0 1 1],1.1774566504236519,0
0,[1 1 1 0],1.5621035808705621,0
0,[1 1 1 0],0.692415649634839,0
0,[1 1 1 0],0.9426742459820437,0
1,[0 0 1 1],0.4988891919570656,0
1,[0 0 1 1],0.5385045908250292,0
1,[0 0 1 1],1.0991774340912506,0
1,[1 1 0 1],1.3471888783102013,0
1,[1 1 0 1],1.5794598962036113,0
0,[0 0 1 1],0.3652904313471569,1
1,[1 1 0 1],1.30446478566274,1
0,[0 0 1 1],-0.3564393814750673,1
0,[0 0 1 1],1.6030667511913612,1
0,[1 1 1 0],-0.7797699192155407,1
0,[1 1 0 1],1.5592973416085052,1
1,[1 1 1 0],-0.05779454435016129,1
1,[1 1 1 0],1.0752595870945743,1
1,[1 1 1 0],-0.9894409709493385,1
1,[1 1 0 1],3.242600300217082,1
0,[0 0 1 1],0.37263202031321147,1
1,[1 1 1 0],0.7617010238041011,1
0,[1 1 0 1],-2.2419094992702697,1
0,[1 1 0 1],6.920026117287036,1
0,[0 0 1 1],-11.53993743716576,1
1,[1 1 1 0],9.801994649414628,1
1,[1 1 1 0],9.34594900603188,1
1,[1 1 1 0],-14.549256468749356,1
1,[1 1 0 1],33.57811188769215,1
0,[0 0 1 1],-31.734699432388112,1
0,[0 0 1 1],0.7732596019385715,1
1,[1 1 1 0],0.341815480666387,1
1,[1 1 1 0],3.0634134971133706,1
1,[1 1 1 0],-2.8870841042774242,1
0,[0 0 1 1],8.801676218889924,1
1,[1 1 0 1],-5.408613938451298,1
1,[1 1 1 0],56.65029979454841,1
0,[1 1 0 1],-118.88932175525092,1
1,[1 1 0 1],128.22138630217782,1
1,[1 1 1 0],-245.22216572853168,1
1,[1 1 1 0],466.30467917977995,1
0,[0 0 1 1],-903.5828163594671,1
0,[1 1 0 1],617.0598709825996,1
0,[1 1 0 1],734.5699304507152,1
1,[1 1 1 0],-1424.6523177172319,1
0,[1 1 0 1],2508.6461731850063,1
0,[0 0 1 1],-2151.417661214523,1
0,[1 1 0 1],-264.24081072097385,1
0,[0 0 1 1],4437.240075117535,1
0,[0 0 1 1],-4096.3069509514435,1
0,[0 0 1 1],3940.5134462035694,1
0,[0 0 1 1],-3787.968292399751,1
1,[1 1 1 0],3641.685593776051,1
1,[1 1 1 0],-8797.351390694288,1
1,[1 1 1 0],17090.15300568987,1
0,[0 0 1 1],-33188.473148023564,1
0,[0 0 1 1],20919.627247953973,1
1,[0 0 1 1],-20114.114723174545,1
1,[1 1 0 1],19342.671410576906,1
1,[1 1 0 1],20764.97583635013,1
1,[0 0 1 1],-40326.14715523712,1
1,[1 1 0 1],591.3794089970739,1
0,[0 0 1 1],77749.05404084451,1
1,[0 0 1 1],-76820.68544777414,1
0,[1 1 1 0],73867.62042810919,1
0,[1 1 0 1],-67106.24901243355,1
0,[1 1 1 0],-16481.01228599782,1
0,[1 1 1 0],162668.76811023138,1
0,[1 1 1 0],-315951.52072951844,1
1,[1 1 0 1],613670.7850006066,1
1,[0 0 1 1],-871049.8586650392,1
0,[1 1 1 0],413719.62368935545,1
0,[1 1 0 1],110906.54667346206,1
0,[1 1 0 1],1068531.792756685,1
1,[0 0 1 1],-2075398.4448368647,1
0,[1 1 1 0],480926.5361229377,1
0,[1 1 1 0],1287915.804800995,1
0,[1 1 1 0],-2501507.093403873,1
1,[1 1 0 1],4858659.433261498,1
1,[0 0 1 1],-3590544.62016678,1
1,[0 0 1 1],-515894.7205734283,1
0,[1 1 1 0],496050.0194978809,1
0,[1 1 1 0],-2374515.0948627535,1
0,[1 1 1 0],4612005.647208693,1
1,[0 0 1 1],-8957863.249119237,1
1,[1 1 0 1],6114138.554717007,1
0,[1 1 1 0],14179036.68442946,1
0,[1 1 0 1],-16410314.197570255,1
1,[1 1 0 1],4649462.502201532,1
0,[1 1 1 0],-9030614.670131773,1
0,[1 1 1 0],40467389.684904195,1
1,[0 0 1 1],-78599511.25984313,1
0,[1 1 0 1],38004940.82885641,1
0,[1 1 0 1],55063451.24158518,1
0,[1 1 1 0],-106949332.87888336,1
0,[1 1 0 1],217164996.4611569,1
1,[0 0 1 1],-218248407.1876324,1
0,[1 1 0 1],15407557.887410253,1
1,[0 0 1 1],408791085.00652283,1
1,[0 0 1 1],-415742465.16985416,1
1,[0 0 1 1],399748187.4352033,1
1,[0 0 1 1],-384369231.9253374,1
0,[1 1 1 0],369581934.0972901,1
0,[1 1 1 0],-780474545.9279304,1
0,[1 1 1 0],1515909930.5195632,1
1,[0 0 1 1],-2944340630.006675,1
1,[0 0 1 1],1811051659.753493,1
1,[0 0 1 1],-1741377597.933883,1
1,[1 1 0 1],1674384012.1545131,1
1,[1 1 0 1],1858518225.5712118,1
0,[0 0 1 1],0.07667328972466825,2
1,[1 1 0 1],0.6616300827818707,2
0,[0 0 1 1],-0.37962369506392224,2
0,[0 0 1 1],0.6417518535832523,2
0,[1 1 1 0],-0.2531030020395959,2
0,[1 1 0 1],0.30104078432272874,2
1,[1 1 1 0],0.06851352764976076,2
1,[1 1 1 0],0.6712405368356655,2
1,[1 1 1 0],-0.6114567035830379,2
1,[1 1 0 1],1.3947374737281109,2
0,[0 0 1 1],0.23914972739082518,2
1,[1 1 1 0],0.05619682577513288,2
0,[1 1 0 1],-0.07952537308588725,2
0,[1 1 0 1],0.8281403351288699,2
0,[0 0 1 1],-0.6787767389535555,2
1,[1 1 1 0],0.9622532063533928,2
1,[1 1 1 0],0.40468824158025324,2
1,[1 1 1 0],1.111605827587152,2
1,[1 1 0 1],1.0816478836740715,2
0,[0 0 1 1],0.5315137366824301,2
0,[0 0 1 1],0.13467375691145939,2
1,[1 1 1 0],-0.029552924763464966,2
1,[1 1 1 0],0.1987415548982136,2
1,[1 1 1 0],1.09923767225501,2
0,[0 0 1 1],-0.17651142517510154,2
1,[1 1 0 1],0.5497760295456444,2
1,[1 1 1 0],-0.1605768749285133,2
0,[1 1 0 1],1.2649713197881263,2
1,[1 1 0 1],0.19823480714443187,2
1,[1 1 1 0],1.2409013739972619,2
1,[1 1 1 0],-1.6466599188125772,2
0,[0 0 1 1],2.7126925398300283,2
0,[1 1 0 1],-0.20691766068438053,2
0,[1 1 0 1],-0.9696588459901204,2
1,[1 1 1 0],1.4824298912901388,2
0,[1 1 0 1],-2.4733543860065823,2
0,[0 0 1 1],2.152262961856666,2
0,[1 1 0 1],0.14392617764415677,2
0,[0 0 1 1],-3.365969444742667,2
0,[0 0 1 1],2.5481174955502723,2
0,[0 0 1 1],-0.4680767866609279,2
0,[0 0 1 1],-0.03396773983433654,2
1,[1 1 1 0],-0.5323631123656355,2
1,[1 1 1 0],2.9351728955851657,2
1,[1 1 1 0],-1.8858368654569169,2
0,[0 0 1 1],4.444391324790619,2
0,[0 0 1 1],-2.047453447559716,2
1,[0 0 1 1],0.8790132151942665,2
1,[1 1 0 1],0.760711467414417,2
1,[1 1 0 1],-0.11370819485306671,2
1,[0 0 1 1],2.5143729726375783,2
1,[1 1 0 1],-0.3451081532645529,2
0,[0 0 1 1],-1.3573622821133733,2
1,[0 0 1 1],1.7801914278666016,2
0,[1 1 1 0],0.0887387243044834,2
0,[1 1 0 1],-3.0766560207492084,2
0,[1 1 1 0],5.181286357255953,2
0,[1 1 1 0],-4.494967676050059,2
0,[1 1 1 0],4.207219236466363,2
1,[1 1 0 1],-4.983416698587117,2
1,[0 0 1 1],1.7455333548035352,2
0,[1 1 1 0],1.4825081851378241,2
0,[1 1 0 1],5.020858732785957,2
0,[1 1 0 1],-8.28605280450454,2
1,[0 0 1 1],10.413671600753906,2
0,[1 1 1 0],-4.664273525953086,2
0,[1 1 1 0],-3.690885709472107,2
0,[1 1 1 0],4.945343396497693,2
1,[1 1 0 1],-6.39580852658823,2
1,[0 0 1 1],-0.4091326269899103,2
1,[0 0 1 1],7.535461443956036,2
0,[1 1 1 0],-2.523706405346653,2
0,[1 1 1 0],6.630025411010895,2
0,[1 1 1 0],-7.335422251592064,2
1,[0 0 1 1],8.765838900007026,2
1,[1 1 0 1],-3.6279836139941817,2
0,[1 1 1 0],-8.123410343264668,2
0,[1 1 0 1],6.151603962941377,2
1,[1 1 0 1],1.230171814751221,2
0,[1 1 1 0],-0.8095067519750718,2
0,[1 1 1 0],-7.366952938775149,2
1,[0 0 1 1],8.100444132347198,2
0,[1 1 0 1],3.431431807519461,2
0,[1 1 0 1],-3.236286552736912,2
0,[1 1 1 0],3.706245240723412,2
0,[1 1 0 1],-12.333006148013064,2
1,[0 0 1 1],13.973620948873856,2
0,[1 1 0 1],-3.2430932594049224,2
1,[0 0 1 1],-14.17495129715632,2
1,[0 0 1 1],11.496577918847608,2
1,[0 0 1 1],-4.6478316878292185,2
1,[0 0 1 1],2.849393407193571,2
0,[1 1 1 0],0.020543475549851142,2
0,[1 1 1 0],11.243489821773853,2
0,[1 1 1 0],-13.837932070812712,2
1,[0 0 1 1],17.114213156367168,2
1,[0 0 1 1],-10.753059018815499,2
1,[0 0 1 1],5.375149877574045,2
1,[1 1 0 1],-1.4732582943836796,2
1,[1 1 0 1],-3.336429605914038,2
