rewards,stimuli,actions,sub
1,[1 1 1 0],-0.47606939165205553,2
1,[1 1 0 1],12.788141340189927,2
0,[0 0 1 1],5.254233308710289,2
1,[1 1 1 0],13.273032391456269,2
0,[1 1 0 1],11.355859995921744,2
0,[1 1 0 1],2.177392951587084,2
0,[0 0 1 1],3.5426248534494955,2
1,[1 1 1 0],2.681551903705298,2
1,[1 1 1 0],5.313300104625385,2
1,[1 1 1 0],11.204272293172828,2
1,[1 1 0 1],12.931233925559782,2
0,[0 0 1 1],0.8829943937691791,2
0,[0 0 1 1],8.179965265669392,2
1,[1 1 1 0],6.861980011568001,2
1,[1 1 1 0],12.424138980708504,2
1,[1 1 1 0],3.900629913033843,2
0,[0 0 1 1],1.6482333313738087,2
1,[1 1 0 1],7.143309543618488,2
1,[1 1 1 0],11.305023217157578,2
0,[1 1 0 1],1.5354957309455477,2
1,[1 1 0 1],18.725094609841506,2
1,[1 1 1 0],10.087150539704748,2
1,[1 1 1 0],4.576327404205083,2
0,[0 0 1 1],1.7080367921202422,2
0,[1 1 0 1],1.4040019365644207,2
0,[1 1 0 1],16.370103672886174,2
1,[1 1 1 0],10.138140866508254,2
0,[1 1 0 1],3.925290445619703,2
0,[0 0 1 1],15.449358533835676,2
0,[1 1 0 1],10.8087195552715,2
0,[0 0 1 1],4.290712585362574,2
0,[0 0 1 1],6.469178816629513,2
0,[0 0 1 1],3.1855194989728073,2
0,[0 0 1 1],-2.7238567184389435,2
1,[1 1 1 0],7.437315262520909,2
1,[1 1 1 0],1.0916027881509578,2
1,[1 1 1 0],9.728842481577685,2
0,[0 0 1 1],17.101725266116574,2
0,[0 0 1 1],6.643696141028299,2
1,[0 0 1 1],10.214504083735765,2
1,[1 1 0 1],10.034305367088352,2
1,[1 1 0 1],13.95609877717386,2
1,[0 0 1 1],12.004159330053653,2
1,[1 1 0 1],5.310072381977142,2
0,[0 0 1 1],0.9943272107834087,2
1,[0 0 1 1],7.30044721722413,2
0,[1 1 1 0],2.4564682226685797,2
0,[1 1 0 1],7.6916794886560815,2
0,[1 1 1 0],6.575749170738659,2
0,[1 1 1 0],11.619015726311638,2
0,[1 1 1 0],5.632716853281263,2
1,[1 1 0 1],13.430293137388212,2
1,[0 0 1 1],4.669717133589884,2
0,[1 1 1 0],5.724273387339711,2
0,[1 1 0 1],7.0394172168208025,2
0,[1 1 0 1],9.706391029769975,2
1,[0 0 1 1],3.193707222482006,2
0,[1 1 1 0],2.2158614566265102,2
0,[1 1 1 0],12.674616471057725,2
0,[1 1 1 0],8.182328473139352,2
1,[1 1 0 1],4.121403745578946,2
1,[0 0 1 1],9.57281959215195,2
1,[0 0 1 1],3.9436533819666932,2
0,[1 1 1 0],4.8282418882795355,2
0,[1 1 1 0],5.361537972507662,2
0,[1 1 1 0],7.14837401471605,2
1,[0 0 1 1],7.003116688234132,2
1,[1 1 0 1],-3.7402354891143403,2
0,[1 1 1 0],12.56232434671799,2
0,[1 1 0 1],11.19719876458815,2
1,[1 1 0 1],13.376457377788254,2
0,[1 1 1 0],9.577154804185422,2
0,[1 1 1 0],13.892049881036193,2
1,[0 0 1 1],8.997768333575445,2
0,[1 1 0 1],10.530229818641331,2
0,[1 1 0 1],1.0192800300065548,2
0,[1 1 1 0],5.087985505844106,2
0,[1 1 0 1],4.598298726038743,2
1,[0 0 1 1],1.6737140991646378,2
0,[1 1 0 1],8.437529279235935,2
1,[0 0 1 1],11.268844903892154,2
1,[0 0 1 1],1.1424900050437188,2
1,[0 0 1 1],5.928135770423931,2
1,[0 0 1 1],6.016164903817086,2
0,[1 1 1 0],5.592269166519307,2
0,[1 1 1 0],13.736500335402981,2
0,[1 1 1 0],8.698996016227772,2
1,[0 0 1 1],9.661263064400293,2
1,[0 0 1 1],5.813371377344696,2
1,[0 0 1 1],9.488475647661515,2
1,[1 1 0 1],9.575182039690148,2
1,[1 1 0 1],11.81561161896914,2
