rewards,stimuli,actions,sub
0,[0 0 1 1],1.0648034737406609,1
1,[1 1 1 0],1.2203263355735259,1
1,[1 1 1 0],2.240296652486114,1
1,[1 1 1 0],0.8867158771291288,1
0,[0 0 1 1],1.028519060317165,1
0,[0 0 1 1],0.29697375855447933,1
1,[0 0 1 1],1.061595035812795,1
1,[1 1 0 1],1.5013918452035178,1
1,[1 1 0 1],0.30564686933712204,1
1,[0 0 1 1],0.05456559248973847,1
1,[1 1 0 1],1.3424399593152192,1
0,[0 0 1 1],0.6772395658987751,1
1,[0 0 1 1],1.1080495903759577,1
0,[1 1 1 0],2.7310705276549765,1
0,[1 1 0 1],2.0506637747899195,1
0,[1 1 1 0],1.695760558981513,1
0,[1 1 1 0],2.1491033159117445,1
0,[1 1 1 0],1.0042211755318715,1
1,[1 1 0 1],1.78364692094185,1
1,[0 0 1 1],1.472896797599005,1
0,[1 1 1 0],1.4143607727984062,1
0,[1 1 0 1],1.7060148371718131,1
0,[1 1 0 1],1.5037809797244184,1
1,[0 0 1 1],1.2638210350451864,1
0,[1 1 1 0],0.7982352994713382,1
0,[1 1 1 0],1.9805598969638125,1
0,[1 1 1 0],1.578875501400121,1
1,[1 1 0 1],0.3234895618725163,1
1,[0 0 1 1],2.500022981686885,1
1,[0 0 1 1],2.4199620591895266,1
0,[1 1 1 0],1.3253577619382069,1
0,[1 1 1 0],1.7275842394619116,1
0,[1 1 1 0],1.1902191783048273,1
1,[0 0 1 1],0.03348711521453496,1
1,[1 1 0 1],1.6511112793603766,1
0,[1 1 1 0],1.7779269401775326,1
0,[1 1 0 1],0.4620545677659862,1
1,[1 1 0 1],0.7849263453686927,1
0,[1 1 1 0],2.0770582319451933,1
0,[1 1 1 0],1.2312907731467413,1
1,[0 0 1 1],0.379560975364313,1
0,[1 1 0 1],1.0548348103111713,1
0,[1 1 0 1],0.9544973616845066,1
0,[1 1 1 0],1.0876558657726458,1
0,[1 1 0 1],1.305756025185353,1
1,[0 0 1 1],1.039103978283451,1
0,[1 1 0 1],0.5153527853700286,1
1,[0 0 1 1],0.29197529723526305,1
1,[0 0 1 1],1.1381319299493304,1
1,[0 0 1 1],1.278219151624619,1
1,[0 0 1 1],2.6105043678535513,1
0,[1 1 1 0],1.1245813325342189,1
0,[1 1 1 0],1.1787103995249795,1
0,[1 1 1 0],1.8457580089994445,1
1,[0 0 1 1],0.41087753147829853,1
1,[0 0 1 1],0.8767242898182788,1
1,[0 0 1 1],0.8134863463276749,1
1,[1 1 0 1],0.7305294823718704,1
1,[1 1 0 1],2.0826909567484004,1
0,[0 0 1 1],-0.1355294519337883,2
1,[1 1 0 1],1.148982229653877,2
0,[0 0 1 1],0.08471453546099605,2
0,[0 0 1 1],-0.1800386866781326,2
0,[1 1 1 0],1.2746446148533221,2
0,[1 1 0 1],2.323390214278379,2
1,[1 1 1 0],1.1588211917762727,2
1,[1 1 1 0],1.1390324772885925,2
1,[1 1 1 0],0.3733654632937169,2
1,[1 1 0 1],0.2783155128571738,2
0,[0 0 1 1],-0.3644539067703892,2
1,[1 1 1 0],-0.7865033358254565,2
0,[1 1 0 1],1.5685814050801805,2
0,[1 1 0 1],-0.5281733786974494,2
0,[0 0 1 1],-0.5988020157887978,2
1,[1 1 1 0],-0.3775339119715131,2
1,[1 1 1 0],-0.38957924747106176,2
1,[1 1 1 0],0.3025281688566944,2
1,[1 1 0 1],1.7703969061020506,2
0,[0 0 1 1],0.5360368013225998,2
0,[0 0 1 1],0.8039209235694256,2
1,[1 1 1 0],1.3888276591367852,2
1,[1 1 1 0],-1.3339675821852512,2
1,[1 1 1 0],0.4685641732251788,2
0,[0 0 1 1],-0.5176505658457309,2
1,[1 1 0 1],1.0485486107237325,2
1,[1 1 1 0],-0.6802362484813399,2
0,[1 1 0 1],0.6755313504488638,2
1,[1 1 0 1],-0.03710076348515706,2
1,[1 1 1 0],-0.28791159511972964,2
1,[1 1 1 0],0.33967353832192165,2
0,[0 0 1 1],0.11006367651238697,2
0,[1 1 0 1],0.4956992562158853,2
0,[1 1 0 1],0.48480609115007023,2
1,[1 1 1 0],-0.8287890572961958,2
0,[1 1 0 1],0.7627770904275348,2
0,[0 0 1 1],-0.5772335080996986,2
0,[1 1 0 1],-0.7665230075481774,2
0,[0 0 1 1],0.031904879074454606,2
0,[0 0 1 1],-0.2823050211280479,2
0,[0 0 1 1],-0.2152789841082233,2
0,[0 0 1 1],0.2904508545346149,2
1,[1 1 1 0],0.3623924353915297,2
1,[1 1 1 0],0.4754681119117801,2
1,[1 1 1 0],0.07750882581316337,2
0,[0 0 1 1],0.07415070766957438,2
0,[0 0 1 1],0.3652405140185169,2
1,[0 0 1 1],-0.48384909750420024,2
1,[1 1 0 1],-0.10047704097074589,2
1,[1 1 0 1],0.19195702560417266,2
1,[0 0 1 1],-0.37094276538935184,2
1,[1 1 0 1],0.355179201734961,2
0,[0 0 1 1],0.599456037055417,2
1,[0 0 1 1],-0.23528979161057081,2
0,[1 1 1 0],-0.782932440575534,2
0,[1 1 0 1],-0.43369356630636696,2
0,[1 1 1 0],0.08154390700829814,2
0,[1 1 1 0],-1.0258176291422814,2
0,[1 1 1 0],0.40504100849958685,2
1,[1 1 0 1],0.7001655855726189,2
1,[0 0 1 1],-0.17526256081237274,2
0,[1 1 1 0],0.5850076699070945,2
0,[1 1 0 1],-0.13956563579886389,2
0,[1 1 0 1],-0.25401540733095335,2
1,[0 0 1 1],-0.9391794270938798,2
0,[1 1 1 0],-1.7150806629550859,2
0,[1 1 1 0],0.770983152564521,2
0,[1 1 1 0],0.03348524852531235,2
1,[1 1 0 1],-0.7409073272374616,2
1,[0 0 1 1],0.015912723866338303,2
1,[0 0 1 1],0.28334281261546085,2
0,[1 1 1 0],0.2404242384094472,2
0,[1 1 1 0],0.733180730640469,2
0,[1 1 1 0],0.17432527549073462,2
1,[0 0 1 1],0.14997560068402088,2
1,[1 1 0 1],0.41421150962419057,2
0,[1 1 1 0],-1.0441852697657603,2
0,[1 1 0 1],0.7489287676115413,2
1,[1 1 0 1],0.021999064362690036,2
0,[1 1 1 0],0.300618484908716,2
0,[1 1 1 0],0.12448984715396996,2
1,[0 0 1 1],-0.2546832190617955,2
0,[1 1 0 1],-0.5720789615030974,2
0,[1 1 0 1],0.5158151600111454,2
0,[1 1 1 0],-0.09972617552002642,2
0,[1 1 0 1],0.25112511774491675,2
1,[0 0 1 1],-0.37647741743540036,2
0,[1 1 0 1],-0.7190445231850269,2
1,[0 0 1 1],0.3481374043657082,2
1,[0 0 1 1],-0.9689668413404962,2
1,[0 0 1 1],-1.0989539159071398,2
1,[0 0 1 1],-0.7085380076035842,2
0,[1 1 1 0],-0.6314452962139161,2
0,[1 1 1 0],-0.28382611921916384,2
0,[1 1 1 0],0.4672252622276491,2
1,[0 0 1 1],-1.21947587886755,2
1,[0 0 1 1],0.11343459116873705,2
1,[0 0 1 1],0.855169069231595,2
1,[1 1 0 1],-0.18824069389310277,2
1,[1 1 0 1],-1.5577328897993084,2
