rewards,stimuli,actions,sub
1,[1 1 0 1],-0.38552786201932177,0
1,[0 0 1 1],-0.2494425684919026,0
0,[1 1 1 0],2.36783676604328,0
0,[1 1 0 1],1.337897896155424,0
0,[1 1 0 1],1.445349330398562,0
1,[0 0 1 1],-0.298152033626196,0
0,[1 1 1 0],0.12482637773156527,0
0,[1 1 1 0],0.6311660610109566,0
0,[1 1 1 0],0.153683236473954,0
1,[1 1 0 1],1.439623668828376,0
1,[0 0 1 1],0.8774476936061933,0
1,[0 0 1 1],0.22731377534420616,0
0,[1 1 1 0],0.5661162066255223,0
0,[1 1 1 0],-0.3915962023950126,0
0,[1 1 1 0],-1.403112012689043,0
1,[0 0 1 1],1.0467862412957605,0
1,[1 1 0 1],-0.1933000554901554,0
0,[1 1 1 0],0.08264862296569722,0
0,[1 1 0 1],-0.31328080913053213,0
1,[1 1 0 1],1.1308169025628536,0
0,[1 1 1 0],0.5714693657619414,0
0,[1 1 1 0],0.2505503603242332,0
1,[0 0 1 1],1.090953587352489,0
0,[1 1 0 1],0.16696143045561707,0
0,[1 1 0 1],-0.4495103616452087,0
0,[1 1 1 0],-0.6315973876791081,0
0,[1 1 0 1],1.4738426541196823,0
1,[0 0 1 1],-0.7390027615666114,0
0,[1 1 0 1],-0.3410420483661853,0
1,[0 0 1 1],-0.07999459317138624,0
1,[0 0 1 1],-0.8507146117018695,0
1,[0 0 1 1],-0.5542063397556884,0
1,[0 0 1 1],0.9104188240897839,0
0,[1 1 1 0],-1.2021783011882263,0
0,[1 1 1 0],-0.6632630352755609,0
0,[1 1 1 0],-0.11904142077636026,0
1,[0 0 1 1],0.06889846410965939,0
1,[0 0 1 1],-0.09584163544023627,0
1,[0 0 1 1],0.1661465363366162,0
1,[1 1 0 1],-0.04298972886956459,0
1,[1 1 0 1],0.3307391773358055,0
0,[0 0 1 1],0.9926043736306386,1
1,[1 1 0 1],1.3235350591349146,1
0,[0 0 1 1],0.5625005446180701,1
0,[0 0 1 1],0.34252597241608795,1
0,[1 1 1 0],1.2047222369915982,1
0,[1 1 0 1],1.1385223262367101,1
1,[1 1 1 0],0.8749175589638458,1
1,[1 1 1 0],1.3706049023464422,1
1,[1 1 1 0],0.3031337021671082,1
1,[1 1 0 1],0.15264750642025116,1
0,[0 0 1 1],0.7341518031372722,1
1,[1 1 1 0],1.2944111297765082,1
0,[1 1 0 1],2.444894261524797,1
0,[1 1 0 1],0.3768422834362073,1
0,[0 0 1 1],0.7128660869962266,1
1,[1 1 1 0],1.4876289234322118,1
1,[1 1 1 0],1.4236078213148948,1
1,[1 1 1 0],1.3082758976383062,1
1,[1 1 0 1],0.6596810772441789,1
0,[0 0 1 1],2.2225073729388107,1
0,[0 0 1 1],0.7555539310603837,1
1,[1 1 1 0],1.2313578905207465,1
1,[1 1 1 0],0.37904920859183877,1
1,[1 1 1 0],1.1843933024717614,1
0,[0 0 1 1],1.604193799085846,1
1,[1 1 0 1],0.6178202692567647,1
1,[1 1 1 0],0.7100076877735831,1
0,[1 1 0 1],2.2117009469496267,1
1,[1 1 0 1],1.7849505430622843,1
1,[1 1 1 0],1.8513259325292037,1
1,[1 1 1 0],1.2083557464289711,1
0,[0 0 1 1],0.6790030681640882,1
0,[1 1 0 1],-0.12350903644341882,1
0,[1 1 0 1],1.045015870888972,1
1,[1 1 1 0],-0.3378918610313588,1
0,[1 1 0 1],0.03923614642396667,1
0,[0 0 1 1],1.6340462910083908,1
0,[1 1 0 1],2.2282116500119367,1
0,[0 0 1 1],1.0157576805636117,1
0,[0 0 1 1],0.392268921301589,1
0,[0 0 1 1],0.4691674487557813,1
0,[0 0 1 1],0.08952293867249594,1
1,[1 1 1 0],1.0227568870896668,1
1,[1 1 1 0],2.226698985434657,1
1,[1 1 1 0],1.3402262008236374,1
0,[0 0 1 1],0.31263481141177385,1
0,[0 0 1 1],0.27005123262382363,1
1,[0 0 1 1],-0.26531728052886383,1
1,[1 1 0 1],1.2246322267551295,1
1,[1 1 0 1],1.491161280885556,1
1,[0 0 1 1],1.7358897919783454,1
1,[1 1 0 1],0.44714996617410385,1
0,[0 0 1 1],1.1722601939515798,1
1,[0 0 1 1],0.9454102974128376,1
0,[1 1 1 0],1.1214890487836509,1
0,[1 1 0 1],-0.16812471090306502,1
0,[1 1 1 0],1.151921864353786,1
0,[1 1 1 0],1.412707700572432,1
0,[1 1 1 0],0.9575620925395786,1
1,[1 1 0 1],1.3195445976927767,1
1,[0 0 1 1],0.29848773177996146,1
0,[1 1 1 0],1.632814845391617,1
0,[1 1 0 1],0.9533503642218454,1
0,[1 1 0 1],1.5872476965609534,1
1,[0 0 1 1],0.5864280332024312,1
0,[1 1 1 0],1.0251178062338648,1
0,[1 1 1 0],0.9602705150432087,1
0,[1 1 1 0],-0.23198347337932124,1
1,[1 1 0 1],0.6861524116466629,1
1,[0 0 1 1],0.36140504496463777,1
1,[0 0 1 1],1.4314723024314011,1
0,[1 1 1 0],1.1861669793472434,1
0,[1 1 1 0],0.3017027358845173,1
0,[1 1 1 0],0.8187279287332715,1
1,[0 0 1 1],-0.140656547250272,1
1,[1 1 0 1],0.8662907725134243,1
0,[1 1 1 0],0.5679241447131785,1
0,[1 1 0 1],2.3020258211819655,1
1,[1 1 0 1],0.49141573446225945,1
0,[1 1 1 0],0.6242325453322946,1
0,[1 1 1 0],0.6615104373374042,1
1,[0 0 1 1],1.4972986774609054,1
0,[1 1 0 1],0.926230918407674,1
0,[1 1 0 1],0.9681760721219926,1
0,[1 1 1 0],0.26018917473644393,1
0,[1 1 0 1],1.4776243316708704,1
1,[0 0 1 1],-0.026826754694109,1
0,[1 1 0 1],1.6617521552139676,1
1,[0 0 1 1],1.135917323409272,1
1,[0 0 1 1],0.24233534877211882,1
1,[0 0 1 1],0.08107977906766539,1
1,[0 0 1 1],1.2874184634855133,1
0,[1 1 1 0],1.5143782263842982,1
0,[1 1 1 0],1.3641455532099052,1
0,[1 1 1 0],0.24716499584024904,1
1,[0 0 1 1],1.7177405936902674,1
1,[0 0 1 1],0.664750621810561,1
1,[0 0 1 1],0.4898303632949322,1
1,[1 1 0 1],1.3614960139566898,1
1,[1 1 0 1],-0.012076656012885767,1
0,[0 0 1 1],0.9234987694311027,2
1,[1 1 0 1],1.0861155897871173,2
0,[0 0 1 1],0.0963992019422042,2
0,[0 0 1 1],1.4856704581974773,2
0,[1 1 1 0],1.203309508383451,2
0,[1 1 0 1],0.37418377546428666,2
1,[1 1 1 0],1.2388563369311205,2
1,[1 1 1 0],2.3059655971557085,2
1,[1 1 1 0],1.432107012908744,2
1,[1 1 0 1],1.1842514011274483,2
0,[0 0 1 1],1.1240767318468405,2
1,[1 1 1 0],1.8223778613737434,2
0,[1 1 0 1],1.3701114074615381,2
0,[1 1 0 1],1.8135195548933063,2
0,[0 0 1 1],0.3237948859033839,2
1,[1 1 1 0],1.3259656404366031,2
1,[1 1 1 0],1.3130676761557685,2
1,[1 1 1 0],2.279018054849833,2
1,[1 1 0 1],0.8586188635968922,2
0,[0 0 1 1],0.9146611920933533,2
0,[0 0 1 1],0.5390632029652938,2
1,[1 1 1 0],1.4190191056199162,2
1,[1 1 1 0],0.3216862607713147,2
1,[1 1 1 0],0.35350735210685114,2
0,[0 0 1 1],0.09651768822358053,2
1,[1 1 0 1],0.49135311510117735,2
1,[1 1 1 0],0.8536855609774052,2
0,[1 1 0 1],0.8738444385030357,2
1,[1 1 0 1],-0.0020810833965589914,2
1,[1 1 1 0],1.366851081957238,2
1,[1 1 1 0],0.5189992983730587,2
0,[0 0 1 1],0.7200540991289076,2
0,[1 1 0 1],1.549910524384916,2
0,[1 1 0 1],0.8156619827117796,2
1,[1 1 1 0],0.8623799482145884,2
0,[1 1 0 1],0.8434138982840005,2
0,[0 0 1 1],0.14901502984391968,2
0,[1 1 0 1],1.026324805918608,2
0,[0 0 1 1],1.380312965914535,2
0,[0 0 1 1],0.6215304661968912,2
0,[0 0 1 1],2.210682457722655,2
0,[0 0 1 1],1.067098653938017,2
1,[1 1 1 0],1.3351264124763986,2
1,[1 1 1 0],1.2683345149054877,2
1,[1 1 1 0],0.49487872096095525,2
0,[0 0 1 1],0.19424864559242228,2
0,[0 0 1 1],0.02921783660550603,2
1,[0 0 1 1],-0.2003286828356048,2
1,[1 1 0 1],0.9502356637013801,2
1,[1 1 0 1],1.7719357965769351,2
1,[0 0 1 1],0.5416812977749776,2
1,[1 1 0 1],1.2422935653724057,2
0,[0 0 1 1],1.1952122681012045,2
1,[0 0 1 1],0.6096096256938532,2
0,[1 1 1 0],0.7980565793125257,2
0,[1 1 0 1],0.6725056889306501,2
0,[1 1 1 0],0.5725537962516962,2
0,[1 1 1 0],-0.4991483875428857,2
0,[1 1 1 0],1.0992247609510661,2
1,[1 1 0 1],0.7229775758435729,2
1,[0 0 1 1],1.1517081000169374,2
0,[1 1 1 0],2.0047779573576934,2
0,[1 1 0 1],2.0082630575654306,2
0,[1 1 0 1],0.7973178181113685,2
1,[0 0 1 1],0.5272007679702893,2
0,[1 1 1 0],0.6349268499025835,2
0,[1 1 1 0],0.2348114603539373,2
0,[1 1 1 0],1.2136844968131624,2
1,[1 1 0 1],0.6973308847719497,2
1,[0 0 1 1],0.87452382098932,2
1,[0 0 1 1],0.3282960938465176,2
0,[1 1 1 0],0.4061493890836623,2
0,[1 1 1 0],0.7779633792475887,2
0,[1 1 1 0],0.9043921312168501,2
1,[0 0 1 1],2.2843311275718046,2
1,[1 1 0 1],1.1177080156371724,2
0,[1 1 1 0],0.8176300283714191,2
0,[1 1 0 1],1.390117994574524,2
1,[1 1 0 1],0.2526461839327053,2
0,[1 1 1 0],1.6129723945664032,2
0,[1 1 1 0],0.23502723442885332,2
1,[0 0 1 1],0.26175595884624003,2
0,[1 1 0 1],1.6333455622385091,2
0,[1 1 0 1],0.7155780718894397,2
0,[1 1 1 0],0.7986526852091131,2
0,[1 1 0 1],0.6844330616938525,2
1,[0 0 1 1],1.4624547322502306,2
0,[1 1 0 1],1.8027473078270362,2
1,[0 0 1 1],0.4431771336967606,2
1,[0 0 1 1],0.7762322101814874,2
1,[0 0 1 1],1.5165874359694558,2
1,[0 0 1 1],1.8487917442298154,2
0,[1 1 1 0],0.1148538396364423,2
0,[1 1 1 0],0.12139540805983912,2
0,[1 1 1 0],1.2754138075085697,2
1,[0 0 1 1],1.037847218997669,2
1,[0 0 1 1],0.9673597348079475,2
1,[0 0 1 1],0.9255965389844476,2
1,[1 1 0 1],0.5819372865774476,2
1,[1 1 0 1],0.7185777676564788,2
