rewards,stimuli,actions,sub
1,[1 1 0 1],0.9247971951182063,1
0,[0 0 1 1],0.7804123151425667,1
0,[0 0 1 1],0.08227497879362572,1
1,[1 1 1 0],0.768902501605446,1
1,[1 1 1 0],0.5990692767739279,1
1,[1 1 1 0],1.3111993565638054,1
0,[0 0 1 1],0.6714703996451742,1
1,[1 1 0 1],2.3518201623707773,1
1,[1 1 1 0],0.4981349536992195,1
0,[1 1 0 1],0.7950932683078904,1
1,[1 1 0 1],0.3732051233771633,1
1,[1 1 1 0],1.5020692053340419,1
1,[1 1 1 0],-0.17930851480763255,1
0,[0 0 1 1],-0.36220855542925295,1
0,[1 1 0 1],2.9562085918632324,1
0,[1 1 0 1],-0.04825956633318085,1
1,[1 1 1 0],1.3452719600234446,1
0,[1 1 0 1],0.7087705682949096,1
0,[0 0 1 1],0.7906117057501589,1
0,[1 1 0 1],1.2374686761746991,1
0,[0 0 1 1],0.01763846907166594,1
0,[0 0 1 1],0.6068004807929117,1
0,[0 0 1 1],0.07366777600813906,1
0,[0 0 1 1],0.6488129206424119,1
1,[1 1 1 0],-0.17735636810604483,1
1,[1 1 1 0],-0.45715708411447764,1
1,[1 1 1 0],2.1469968177750545,1
0,[0 0 1 1],1.4163859031112465,1
0,[0 0 1 1],-0.1672406196828904,1
1,[0 0 1 1],0.9835717446550267,1
1,[1 1 0 1],0.2424127745847805,1
1,[1 1 0 1],0.1914626727874521,1
1,[0 0 1 1],-0.4708915653498451,1
1,[1 1 0 1],1.2239241020800034,1
0,[0 0 1 1],0.8369937184402049,1
1,[0 0 1 1],-0.1711192116538901,1
0,[1 1 1 0],0.43032082826282947,1
0,[1 1 0 1],1.316167148955077,1
0,[1 1 1 0],1.4768865868217755,1
0,[1 1 1 0],0.42585299656082143,1
0,[1 1 1 0],-0.588081527007833,1
1,[1 1 0 1],0.5229100180674054,1
1,[0 0 1 1],0.5564808554837173,1
0,[1 1 1 0],0.42059299459050664,1
0,[1 1 0 1],0.33954639717878154,1
0,[1 1 0 1],0.779641077112452,1
1,[0 0 1 1],0.3307078014536639,1
0,[1 1 1 0],-0.38581694678151707,1
0,[1 1 1 0],-0.3855828445177819,1
0,[1 1 1 0],-0.19006014854618875,1
1,[1 1 0 1],-0.3988312797600313,1
1,[0 0 1 1],0.32279109586591803,1
1,[0 0 1 1],0.60552326191933,1
0,[1 1 1 0],2.051999307938945,1
0,[1 1 1 0],0.36574956702760725,1
0,[1 1 1 0],0.6529939095274997,1
1,[0 0 1 1],0.6102553665093552,1
1,[1 1 0 1],1.359845914211389,1
0,[1 1 1 0],0.5572478008873558,1
0,[1 1 0 1],0.6875745654480604,1
1,[1 1 0 1],0.5689180481828584,1
0,[1 1 1 0],1.6889602384505673,1
0,[1 1 1 0],-0.25568733281336437,1
1,[0 0 1 1],0.9545334564551647,1
0,[1 1 0 1],1.083529401066558,1
0,[1 1 0 1],-0.28084243739779213,1
0,[1 1 1 0],0.30166138866914294,1
0,[1 1 0 1],-0.19895033533451378,1
1,[0 0 1 1],0.6525046542325369,1
0,[1 1 0 1],0.5897750662754677,1
1,[0 0 1 1],2.054453263031787,1
1,[0 0 1 1],0.38637893520789807,1
1,[0 0 1 1],0.17272914301907827,1
1,[0 0 1 1],1.6093374399404325,1
0,[1 1 1 0],-0.0832548765344216,1
0,[1 1 1 0],1.1976477673321249,1
0,[1 1 1 0],0.1712893677983573,1
1,[0 0 1 1],1.4179278986964268,1
1,[0 0 1 1],1.6969542285538715,1
1,[0 0 1 1],0.928220766720846,1
1,[1 1 0 1],0.8204671328006383,1
1,[1 1 0 1],0.6082723614975671,1
0,[0 0 1 1],-0.0370079373702511,2
1,[1 1 0 1],-0.11461650635080067,2
0,[0 0 1 1],0.5494338627575318,2
0,[0 0 1 1],-0.7217434467974908,2
0,[1 1 1 0],-0.35614419340189196,2
0,[1 1 0 1],0.3553314021895294,2
1,[1 1 1 0],0.024130192320726312,2
1,[1 1 1 0],0.2644682581147693,2
1,[1 1 1 0],0.7915168343889127,2
1,[1 1 0 1],-0.30049591667614634,2
0,[0 0 1 1],0.5430506962203375,2
1,[1 1 1 0],0.7098004319813851,2
0,[1 1 0 1],1.179350928639169,2
0,[1 1 0 1],-0.008015975886663224,2
0,[0 0 1 1],-0.5223995747469842,2
1,[1 1 1 0],-0.35650968573410746,2
1,[1 1 1 0],0.4818762271160199,2
1,[1 1 1 0],0.4850945335577057,2
1,[1 1 0 1],0.062298538134554854,2
0,[0 0 1 1],-0.3632745532546278,2
0,[0 0 1 1],-0.337675129383609,2
1,[1 1 1 0],1.0856733232333406,2
1,[1 1 1 0],0.459756282235372,2
1,[1 1 1 0],0.8544003976612213,2
0,[0 0 1 1],-0.008140371791150076,2
1,[1 1 0 1],0.48398605123952443,2
1,[1 1 1 0],0.4171030906815322,2
0,[1 1 0 1],0.6284545627376221,2
1,[1 1 0 1],0.05794305793301793,2
1,[1 1 1 0],0.2231940546243914,2
1,[1 1 1 0],0.5799114618957054,2
0,[0 0 1 1],0.19462878136176034,2
0,[1 1 0 1],0.5515965086163731,2
0,[1 1 0 1],0.35431880041748565,2
1,[1 1 1 0],0.20000911310992392,2
0,[1 1 0 1],0.011711125978397602,2
0,[0 0 1 1],-0.010240189965540249,2
0,[1 1 0 1],-0.09477227462202431,2
0,[0 0 1 1],0.5629346560946007,2
0,[0 0 1 1],0.07529816277029022,2
0,[0 0 1 1],-0.08800090213815567,2
0,[0 0 1 1],0.6715002413447285,2
1,[1 1 1 0],0.5323606454455231,2
1,[1 1 1 0],0.031066920384130225,2
1,[1 1 1 0],1.0172660307508052,2
0,[0 0 1 1],0.8837439473179057,2
0,[0 0 1 1],-0.18367160982696978,2
1,[0 0 1 1],0.751713168077788,2
1,[1 1 0 1],-0.38151614524447286,2
1,[1 1 0 1],0.007639895403558472,2
1,[0 0 1 1],0.8784345097668533,2
1,[1 1 0 1],0.3509577144739437,2
0,[0 0 1 1],0.8111331485250943,2
1,[0 0 1 1],0.5716317825103006,2
0,[1 1 1 0],0.03737418797020953,2
0,[1 1 0 1],-0.010426336778016604,2
0,[1 1 1 0],0.7906284930037004,2
0,[1 1 1 0],0.7359119965809756,2
0,[1 1 1 0],0.00511722714184662,2
1,[1 1 0 1],0.33703677395213094,2
1,[0 0 1 1],0.8263999328514332,2
0,[1 1 1 0],0.8951443786037293,2
0,[1 1 0 1],0.09285672718362473,2
0,[1 1 0 1],0.2283043328228993,2
1,[0 0 1 1],0.6909937308604112,2
0,[1 1 1 0],0.6346612934023265,2
0,[1 1 1 0],0.25354358000812705,2
0,[1 1 1 0],-0.517458182436075,2
1,[1 1 0 1],-0.2801538570740163,2
1,[0 0 1 1],1.1530219526394747,2
1,[0 0 1 1],-0.35628229116836857,2
0,[1 1 1 0],0.43825204151294866,2
0,[1 1 1 0],0.2538207582934934,2
0,[1 1 1 0],0.5245764311780399,2
1,[0 0 1 1],0.7295589817029939,2
1,[1 1 0 1],0.7569064675922186,2
0,[1 1 1 0],0.3902492406848129,2
0,[1 1 0 1],1.0657211437676568,2
1,[1 1 0 1],0.9389745209763954,2
0,[1 1 1 0],0.13670769400256366,2
0,[1 1 1 0],0.041111953855413774,2
1,[0 0 1 1],1.4520867162584057,2
0,[1 1 0 1],0.4616303685543417,2
0,[1 1 0 1],0.5983960154019423,2
0,[1 1 1 0],-0.3097066204421288,2
0,[1 1 0 1],-0.2093523922365594,2
1,[0 0 1 1],0.9468402072826667,2
0,[1 1 0 1],0.5195172325500763,2
1,[0 0 1 1],1.9347906785587237,2
1,[0 0 1 1],0.4194550850184338,2
1,[0 0 1 1],-0.45618259675720657,2
1,[0 0 1 1],0.7783692060374181,2
0,[1 1 1 0],0.1164320900912203,2
0,[1 1 1 0],0.620747540564888,2
0,[1 1 1 0],-0.04336750356602374,2
1,[0 0 1 1],0.19271500998571517,2
1,[0 0 1 1],0.8981131372545522,2
1,[0 0 1 1],0.9463509879975567,2
1,[1 1 0 1],-0.49824875172133365,2
1,[1 1 0 1],0.11890282043034905,2
