rewards,stimuli,actions,sub
0,[1 1 0 1],1.2576806660786977,2
0,[1 1 0 1],0.8658020280301177,2
1,[0 0 1 1],0.9197734346677549,2
0,[1 1 1 0],0.32056596104208485,2
0,[1 1 1 0],0.53060825609519,2
0,[1 1 1 0],0.6716531668547285,2
1,[1 1 0 1],0.7729856670652675,2
1,[0 0 1 1],1.2105680610784821,2
1,[0 0 1 1],0.8822443891368239,2
0,[1 1 1 0],0.8521704291231245,2
0,[1 1 1 0],0.49236502286965045,2
0,[1 1 1 0],0.5446703806269502,2
1,[0 0 1 1],0.8775573217640085,2
1,[1 1 0 1],1.2578007228516297,2
0,[1 1 1 0],0.3423522090239339,2
0,[1 1 0 1],1.5816511791273187,2
1,[1 1 0 1],0.6100109686468649,2
0,[1 1 1 0],0.485727432078597,2
0,[1 1 1 0],0.3307329389242905,2
1,[0 0 1 1],1.0707675702907407,2
0,[1 1 0 1],1.2026256896715566,2
0,[1 1 0 1],0.8666953136022162,2
0,[1 1 1 0],0.5576334435629533,2
0,[1 1 0 1],0.5650525700730884,2
1,[0 0 1 1],1.0601078020792347,2
0,[1 1 0 1],0.44864950923989194,2
1,[0 0 1 1],0.786218514291699,2
1,[0 0 1 1],1.0054166660397803,2
1,[0 0 1 1],0.9759975309527491,2
1,[0 0 1 1],1.1035646315879524,2
0,[1 1 1 0],0.21990965986207384,2
0,[1 1 1 0],0.4721937503721367,2
0,[1 1 1 0],0.4217239904138134,2
1,[0 0 1 1],0.9886321889673885,2
1,[0 0 1 1],0.8826657435924489,2
1,[0 0 1 1],1.0388141440243985,2
1,[1 1 0 1],0.5200655446642767,2
1,[1 1 0 1],0.8787383940435779,2
