rewards,stimuli,actions,sub
1,[1 1 0 1],479.27133953347715,0
1,[0 0 1 1],-924.742582476572,0
1,[1 1 0 1],85.90288877131111,0
0,[0 0 1 1],1716.4405436177947,0
1,[0 0 1 1],-1764.2670717055614,0
0,[1 1 1 0],1698.8600553894555,0
0,[1 1 0 1],-1465.8418008200547,0
0,[1 1 1 0],-389.92227843520965,0
0,[1 1 1 0],3613.790578499736,0
0,[1 1 1 0],-7019.598053431326,0
1,[1 1 0 1],13635.216774045264,0
1,[0 0 1 1],-19302.679728687523,0
0,[1 1 1 0],9090.284175041867,0
0,[1 1 0 1],2471.984876022882,0
0,[1 1 0 1],23734.09298307258,0
1,[0 0 1 1],-46094.991538962044,0
0,[1 1 1 0],10770.606550503855,0
0,[1 1 1 0],28505.066430433297,0
0,[1 1 1 0],-55362.32441564922,0
1,[1 1 0 1],107531.1793751989,0
1,[0 0 1 1],-79271.17201718173,0
1,[0 0 1 1],-11726.54823878452,0
0,[1 1 1 0],11278.122306539562,0
0,[1 1 1 0],-52918.45394789242,0
0,[1 1 1 0],102786.30021956017,0
1,[0 0 1 1],-199639.283943939,0
1,[1 1 0 1],136050.7534354267,0
0,[1 1 1 0],314768.6774694478,0
0,[1 1 0 1],-363096.76416303817,0
1,[1 1 0 1],100855.93391289502,0
0,[1 1 1 0],-195889.18333548994,0
0,[1 1 1 0],891655.5705415452,0
1,[0 0 1 1],-1731855.3241452607,0
0,[1 1 0 1],833830.9285513837,0
0,[1 1 0 1],1210761.0342849365,0
0,[1 1 1 0],-2351650.8425362105,0
0,[1 1 0 1],4783870.3769366015,0
1,[0 0 1 1],-4816099.695738396,0
0,[1 1 0 1],348804.2083454854,0
1,[0 0 1 1],9012181.764257481,0
1,[0 0 1 1],-9174209.99932792,0
1,[0 0 1 1],8821264.9810793,0
1,[0 0 1 1],-8481894.80683833,0
0,[1 1 1 0],8155585.589140017,0
0,[1 1 1 0],-17198309.000222027,0
0,[1 1 1 0],33404148.09557648,0
1,[0 0 1 1],-64880625.914212056,0
1,[0 0 1 1],39896663.863975406,0
1,[0 0 1 1],-38361774.189165875,0
1,[1 1 0 1],36885937.59387969,0
1,[1 1 0 1],40957111.170579426,0
0,[0 0 1 1],0.6250089313242357,1
1,[1 1 0 1],1.9813177032565008,1
0,[0 0 1 1],0.7172733823874009,1
0,[0 0 1 1],0.6742079615644788,1
0,[1 1 1 0],0.8777736540134288,1
0,[1 1 0 1],1.3247677821345,1
1,[1 1 1 0],1.2896155778659601,1
1,[1 1 1 0],0.8660730390573435,1
1,[1 1 1 0],0.15734810169725,1
1,[1 1 0 1],1.8759532234754253,1
0,[0 0 1 1],0.7254900441734442,1
1,[1 1 1 0],1.042262559675405,1
0,[1 1 0 1],1.7509627004989659,1
0,[1 1 0 1],1.329425222660644,1
0,[0 0 1 1],0.8946633741296648,1
1,[1 1 1 0],0.5305128306836755,1
1,[1 1 1 0],1.1659810308776868,1
1,[1 1 1 0],1.9315038228694439,1
1,[1 1 0 1],2.5668589781836753,1
0,[0 0 1 1],0.873289669813861,1
0,[0 0 1 1],1.4236216749838402,1
1,[1 1 1 0],0.5523368306673844,1
1,[1 1 1 0],1.0777743412357104,1
1,[1 1 1 0],1.7571110262747152,1
0,[0 0 1 1],0.6386273340160988,1
1,[1 1 0 1],0.9717133111531276,1
1,[1 1 1 0],1.4697257358425726,1
0,[1 1 0 1],1.1443673740629636,1
1,[1 1 0 1],1.783734886278672,1
1,[1 1 1 0],1.1399926266754858,1
1,[1 1 1 0],1.0815913555540246,1
0,[0 0 1 1],0.9176801625910274,1
0,[1 1 0 1],1.4356043986285776,1
0,[1 1 0 1],1.6483407390259825,1
1,[1 1 1 0],0.7404742996472577,1
0,[1 1 0 1],1.4834647293374992,1
0,[0 0 1 1],-0.39058359906387263,1
0,[1 1 0 1],0.763155059447566,1
0,[0 0 1 1],1.4665782632979545,1
0,[0 0 1 1],0.6022167977323838,1
0,[0 0 1 1],1.9079871926943661,1
0,[0 0 1 1],-0.336116020168143,1
1,[1 1 1 0],0.1450911095258267,1
1,[1 1 1 0],0.35610888742455526,1
1,[1 1 1 0],2.7906984925307254,1
0,[0 0 1 1],1.3027225839860468,1
0,[0 0 1 1],0.8835765033488705,1
1,[0 0 1 1],0.6191508411170722,1
1,[1 1 0 1],1.8879911774022096,1
1,[1 1 0 1],2.282461528122168,1
1,[0 0 1 1],2.2231754819727567,1
1,[1 1 0 1],-0.23416163354481645,1
0,[0 0 1 1],1.079136569348788,1
1,[0 0 1 1],1.5563403377985279,1
0,[1 1 1 0],1.1382262759959383,1
0,[1 1 0 1],0.6952820227191401,1
0,[1 1 1 0],1.0060022379960525,1
0,[1 1 1 0],0.06344122693705123,1
0,[1 1 1 0],-0.142106611449751,1
1,[1 1 0 1],1.9408086178340263,1
1,[0 0 1 1],1.1081935835874641,1
0,[1 1 1 0],1.0574126545910323,1
0,[1 1 0 1],1.4471878536051777,1
0,[1 1 0 1],2.252949670096828,1
1,[0 0 1 1],0.3289255672671595,1
0,[1 1 1 0],1.4351391673105955,1
0,[1 1 1 0],1.2775679372583473,1
0,[1 1 1 0],1.4725695599585542,1
1,[1 1 0 1],-0.7361541824988304,1
1,[0 0 1 1],1.6093584509792118,1
1,[0 0 1 1],1.8855834145410284,1
0,[1 1 1 0],0.9205446008322891,1
0,[1 1 1 0],1.9062258933889322,1
0,[1 1 1 0],0.8663206147181666,1
1,[0 0 1 1],1.0870554670550985,1
1,[1 1 0 1],1.403121624713524,1
0,[1 1 1 0],1.4257270153485673,1
0,[1 1 0 1],1.4963303363828617,1
1,[1 1 0 1],0.9205708932779442,1
0,[1 1 1 0],0.8298398142879514,1
0,[1 1 1 0],0.8703352868983206,1
1,[0 0 1 1],-0.07949319440747571,1
0,[1 1 0 1],1.1050228921407967,1
0,[1 1 0 1],0.7941103455921542,1
0,[1 1 1 0],1.0770459861505068,1
0,[1 1 0 1],1.5330576677230132,1
1,[0 0 1 1],0.5748081113190677,1
0,[1 1 0 1],-0.11563746311766698,1
1,[0 0 1 1],0.6934727705227328,1
1,[0 0 1 1],0.4223973444593389,1
1,[0 0 1 1],1.0840707031367651,1
1,[0 0 1 1],1.0501518539369288,1
0,[1 1 1 0],2.1263564230078433,1
0,[1 1 1 0],-0.4529746312851173,1
0,[1 1 1 0],2.0714864631283345,1
1,[0 0 1 1],0.8113259246397211,1
1,[0 0 1 1],0.004712716036163966,1
1,[0 0 1 1],1.071140323566071,1
1,[1 1 0 1],1.5525406264035904,1
1,[1 1 0 1],1.6537518442685841,1
0,[0 0 1 1],0.2713476079797976,2
1,[1 1 0 1],1.635149952985561,2
0,[0 0 1 1],0.6878266952425033,2
0,[0 0 1 1],0.693308712447894,2
0,[1 1 1 0],0.7204718864407579,2
0,[1 1 0 1],0.9461181928457323,2
1,[1 1 1 0],0.8525558568732632,2
1,[1 1 1 0],0.7997632958212162,2
1,[1 1 1 0],0.5528098903316977,2
1,[1 1 0 1],1.6056331147294851,2
0,[0 0 1 1],0.7614516323384928,2
1,[1 1 1 0],0.7337739881931525,2
0,[1 1 0 1],1.8645230906555947,2
0,[1 1 0 1],1.3085210730142758,2
0,[0 0 1 1],0.6312382267829737,2
1,[1 1 1 0],0.5253065598038527,2
1,[1 1 1 0],0.8191920960342468,2
1,[1 1 1 0],2.039655767089965,2
1,[1 1 0 1],2.325163148989175,2
0,[0 0 1 1],0.7995811920134435,2
0,[0 0 1 1],1.5599423504613463,2
1,[1 1 1 0],0.8425935295724619,2
1,[1 1 1 0],1.0928768253343073,2
1,[1 1 1 0],1.4683386524513105,2
0,[0 0 1 1],0.46776623933162886,2
1,[1 1 0 1],1.263237510029813,2
1,[1 1 1 0],1.255979382945267,2
0,[1 1 0 1],1.7496950102686992,2
1,[1 1 0 1],1.0847784857034712,2
1,[1 1 1 0],2.5370687015656306,2
1,[1 1 1 0],0.24553801787515328,2
0,[0 0 1 1],2.530440471591606,2
0,[1 1 0 1],0.9922738160790958,2
0,[1 1 0 1],-0.055206894336685075,2
1,[1 1 1 0],2.5332058627934932,2
0,[1 1 0 1],0.0300682072479333,2
0,[0 0 1 1],0.6189215318020023,2
0,[1 1 0 1],1.189912175686381,2
0,[0 0 1 1],0.29361937186820575,2
0,[0 0 1 1],1.434889004809865,2
0,[0 0 1 1],1.544044057778763,2
0,[0 0 1 1],0.13928983680880636,2
1,[1 1 1 0],0.19933474500522202,2
1,[1 1 1 0],2.2002508680047383,2
1,[1 1 1 0],1.4132539238506037,2
0,[0 0 1 1],3.1573432173875737,2
0,[0 0 1 1],-0.16584450017022764,2
1,[0 0 1 1],1.2049709523715733,2
1,[1 1 0 1],1.779746734264001,2
1,[1 1 0 1],1.181719067470865,2
1,[0 0 1 1],2.91455374488621,2
1,[1 1 0 1],-0.2488582921091247,2
0,[0 0 1 1],0.7580912116971804,2
1,[0 0 1 1],1.7308272478590956,2
0,[1 1 1 0],1.1186838778897343,2
0,[1 1 0 1],-0.20739070377571367,2
0,[1 1 1 0],1.9869124936959868,2
0,[1 1 1 0],-0.43159996765613196,2
0,[1 1 1 0],1.1848512579348103,2
1,[1 1 0 1],0.8785560651926424,2
1,[0 0 1 1],2.057341274858145,2
0,[1 1 1 0],1.6644536449467282,2
0,[1 1 0 1],2.1162034119767865,2
0,[1 1 0 1],0.2206335217056945,2
1,[0 0 1 1],2.772446999235763,2
0,[1 1 1 0],0.5497711172515853,2
0,[1 1 1 0],1.0345845817865746,2
0,[1 1 1 0],1.6858956089524257,2
1,[1 1 0 1],-0.5610436561398822,2
1,[0 0 1 1],0.925104911013897,2
1,[0 0 1 1],3.126463582191932,2
0,[1 1 1 0],0.7746659528220081,2
0,[1 1 1 0],3.052311543183038,2
0,[1 1 1 0],-0.1641645565611268,2
1,[0 0 1 1],2.516183933256231,2
1,[1 1 0 1],0.9310453130495957,2
0,[1 1 1 0],0.29086652048881545,2
0,[1 1 0 1],2.4546956963512203,2
1,[1 1 0 1],0.6076309188972548,2
0,[1 1 1 0],1.9570435864620936,2
0,[1 1 1 0],-0.9213740847438886,2
1,[0 0 1 1],2.425489931039321,2
0,[1 1 0 1],1.0319945757588704,2
0,[1 1 0 1],-0.7238283221292452,2
0,[1 1 1 0],1.918289342384416,2
0,[1 1 0 1],0.3149841638921942,2
1,[0 0 1 1],1.3401182570409576,2
0,[1 1 0 1],-0.36742904232488305,2
1,[0 0 1 1],0.8715589594681082,2
1,[0 0 1 1],0.537008030388819,2
1,[0 0 1 1],1.2010361445261073,2
1,[0 0 1 1],0.9497513571093747,2
0,[1 1 1 0],1.7815436321708056,2
0,[1 1 1 0],0.17518928801690592,2
0,[1 1 1 0],1.9591095527582685,2
1,[0 0 1 1],0.45501181577626926,2
1,[0 0 1 1],-0.005015860683949214,2
1,[0 0 1 1],1.464930579629669,2
1,[1 1 0 1],1.4356258597013416,2
1,[1 1 0 1],1.6512983842793252,2
